Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1256	0	-429.783	-420.091	-9.69204	454129.5	10.75465	0.998114	0.999518	1.00048	1.00189	3.174493
1257	1	-444.748	-429.395	-15.3534	514236.3	6.360716	0.998228	0.999547	1.00045	1.00177	3.670841
1258	0	-443.093	-425.881	-17.2121	851574.9	8.140081	0.998623	0.999648	1.00035	1.00138	4.05301
1259	1	-432.691	-417.538	-15.1537	656394.8	7.286138	0.998432	0.999599	1.0004	1.00157	3.767004
1260	0	-427.144	-413.851	-13.2929	457644.3	9.253148	0.998122	0.999519	1.00048	1.00188	3.574935
1261	1	-423.321	-412.498	-10.8234	59556.52	8.512511	0.994796	0.998665	1.00133	1.00521	3.289859
1262	0	-432.541	-415.075	-17.4659	57997.22	9.468051	0.994727	0.998647	1.00134	1.00528	4.010015
1263	1	-435.443	-426.844	-8.59842	834781.8	10.82465	0.998609	0.999644	1.00036	1.00139	3.071419
1264	0	-444.871	-421.755	-23.1163	610283.1	6.87226	0.998373	0.999584	1.00042	1.00163	4.883751
1265	1	-430.523	-417.806	-12.7174	830166	8.723205	0.998605	0.999643	1.00036	1.0014	3.515183
1266	0	-436.653	-420.604	-16.0497	691030.7	7.889686	0.998471	0.999609	1.00039	1.00153	3.909974
1267	1	-435.923	-421.901	-14.0219	9242.096	9.397274	0.986809	0.996592	1.00335	1.01325	3.648885
1268	0	-434.215	-413.798	-20.4171	457063.9	8.131875	0.99812	0.999519	1.00048	1.00188	4.447327
1269	1	-440.065	-423.414	-16.6511	497511.9	8.161897	0.998198	0.999539	1.00046	1.0018	3.983725
1270	0	-430.36	-418.715	-11.6446	271794.1	8.552195	0.997563	0.999376	1.00062	1.00244	3.387623
1271	1	-442.643	-423.894	-18.7491	549248.9	6.137926	0.998285	0.999561	1.00044	1.00172	4.172886
1272	0	-432.796	-421.887	-10.9085	825146.3	12.46053	0.998601	0.999642	1.00036	1.0014	3.200056
1273	1	-433.919	-419.818	-14.1009	288841.4	10.50667	0.997636	0.999395	1.0006	1.00237	3.600499
1274	0	-436.974	-419.215	-17.7596	649584.5	9.004424	0.998423	0.999597	1.0004	1.00158	4.075406
1275	1	-428.884	-422.652	-6.23269	621551.5	11.76055	0.998388	0.999588	1.00041	1.00161	2.84261
1276	0	-429.868	-417.726	-12.1423	843017.7	10.11427	0.998616	0.999646	1.00035	1.00138	3.430104
1277	1	-441.337	-424.595	-16.7422	698795.1	11.26227	0.99848	0.999611	1.00039	1.00152	3.78353
1278	0	-429.52	-414.528	-14.9921	46017.31	8.334593	0.994081	0.99848	1.00151	1.00593	3.780887
1279	1	-435.522	-418.975	-16.5469	26269.58	6.325115	0.992168	0.997986	1.00199	1.00785	3.852043
1280	0	-433.848	-420.313	-13.535	996154.2	9.56073	0.998727	0.999674	1.00032	1.00127	3.591679
1281	1	-429.346	-414.246	-15.0999	843705	7.476679	0.998616	0.999646	1.00035	1.00138	3.772651
1282	0	-429.409	-416.678	-12.7315	687496.7	9.187351	0.998467	0.999608	1.00039	1.00153	3.515234
1283	1	-431.519	-415.176	-16.3425	962889.2	5.925064	0.998705	0.999669	1.00033	1.0013	3.727231
1284	0	-432.875	-421.513	-11.3626	609523.7	10.35143	0.998372	0.999584	1.00042	1.00163	3.345506
1285	1	-430.054	-417.792	-12.2621	706508.3	10.37481	0.998488	0.999613	1.00039	1.00151	3.43139
1286	0	-442.444	-421.7	-20.7439	920723.7	8.071121	0.998676	0.999661	1.00034	1.00133	4.492139
1287	1	-433.614	-421.086	-12.5284	304119	6.965493	0.997696	0.99941	1.00059	1.00231	3.359493
1288	0	-440.333	-431.381	-8.9521	55179.43	9.553115	0.994594	0.998613	1.00138	1.00542	3.11222
1289	1	-432.531	-419.35	-13.1811	236762.1	8.041875	0.997389	0.999332	1.00067	1.00261	3.553881
1290	0	-422.491	-415.663	-6.82756	470101.4	9.555146	0.998147	0.999526	1.00047	1.00185	2.889905
1291	1	-431.237	-418.545	-12.6923	601762	8.579742	0.998362	0.999581	1.00042	1.00164	3.51059
1292	0	-436.133	-424.858	-11.2751	624535.3	6.847305	0.998392	0.999589	1.00041	1.00161	3.155419
1293	1	-433.625	-423.244	-10.3817	153915.7	10.01644	0.996762	0.999171	1.00083	1.00324	3.257765
1294	0	-447.084	-426.725	-20.3591	355824.4	6.730547	0.99787	0.999455	1.00054	1.00213	4.478967
1295	1	-444.702	-426.281	-18.4213	22875.31	9.466124	0.991608	0.997841	1.00213	1.00842	4.111092
1296	0	-439.952	-429.345	-10.6072	827067.5	10.41093	0.998603	0.999643	1.00036	1.0014	3.270843
1297	1	-425.518	-415.949	-9.5695	442451.7	8.571854	0.99809	0.999511	1.00049	1.00191	3.146157
1298	0	-433.652	-418.592	-15.0596	904881	7.658015	0.998664	0.999658	1.00034	1.00134	3.776584
1299	1	-427.902	-415.602	-12.3008	702454.8	10.59425	0.998484	0.999612	1.00039	1.00152	3.425018
1300	0	-430.425	-417.248	-13.1764	669815.1	7.343589	0.998447	0.999603	1.0004	1.00155	3.502
1301	1	-422.335	-412.279	-10.0562	909195.1	11.08185	0.998667	0.999659	1.00034	1.00133	3.196971
1302	0	-429.243	-415.014	-14.2293	931425.2	7.311619	0.998683	0.999663	1.00034	1.00132	3.64251
1303	1	-429.173	-416.014	-13.159	391554.1	11.47479	0.997969	0.99948	1.00052	1.00203	3.451246
1304	0	-426.426	-415.74	-10.6859	340038.9	12.00271	0.997821	0.999442	1.00056	1.00218	3.208277
1305	1	-439.558	-425.482	-14.0757	114563.2	8.587112	0.996247	0.999038	1.00096	1.00376	3.671814
1306	0	-435.548	-421.925	-13.623	32984.04	7.400061	0.99301	0.998204	1.00178	1.00701	3.56827
1307	1	-424.465	-413.555	-10.9096	742849.6	9.878953	0.998526	0.999623	1.00038	1.00148	3.313158
1308	0	-423.439	-415.73	-7.70854	181295.7	11.68124	0.997016	0.999236	1.00076	1.00299	2.970494
1309	1	-433.323	-419.419	-13.9043	488508.8	12.03298	0.998182	0.999535	1.00046	1.00182	3.474074
1310	0	-435.543	-419.747	-15.7962	816832.6	12.55498	0.998594	0.99964	1.00036	1.00141	3.583629
1311	1	-434.328	-418.73	-15.5979	177470.3	8.544293	0.996984	0.999228	1.00077	1.00302	3.850054
1312	0	-419.849	-408.702	-11.1477	225508	9.38449	0.997325	0.999315	1.00068	1.00268	3.343072
1313	1	-433.877	-423.944	-9.93276	628558	8.540105	0.998397	0.99959	1.00041	1.0016	3.186793
1314	0	-422.551	-411.504	-11.0466	727527.5	8.516096	0.99851	0.999619	1.00038	1.00149	3.316222
1315	1	-432.42	-422.756	-9.66397	345070	9.712937	0.997837	0.999446	1.00055	1.00216	3.187379
1316	0	-440.408	-426.793	-13.6152	194842.1	11.77124	0.997122	0.999263	1.00073	1.00288	3.469556
1317	1	-423.967	-410.984	-12.9831	611636.5	8.859181	0.998375	0.999584	1.00041	1.00163	3.545758
1318	0	-444.961	-424.735	-20.2257	196480.8	8.165258	0.997134	0.999266	1.00073	1.00287	4.421448
1319	1	-427.845	-418.174	-9.67024	852734.5	7.427687	0.998624	0.999648	1.00035	1.00138	3.038641
1320	0	-438.473	-421.113	-17.3604	824580.3	8.569232	0.998601	0.999642	1.00036	1.0014	4.055172
1321	1	-438.574	-423.737	-14.837	962001.2	7.031875	0.998704	0.999669	1.00033	1.0013	3.698712
1322	0	-432.224	-420.044	-12.1801	617670.8	7.015824	0.998383	0.999586	1.00041	1.00162	3.318182
1323	1	-433.646	-416.241	-17.4054	841005.9	10.33464	0.998614	0.999646	1.00035	1.00139	3.930794
1324	0	-427.914	-414.531	-13.3828	154517.6	7.92784	0.996768	0.999172	1.00082	1.00324	3.573871
1325	1	-434.248	-423.818	-10.4306	222912.6	13.21475	0.997309	0.999311	1.00069	1.00269	3.11659
1326	0	-429.395	-417.047	-12.3475	730484.3	11.10255	0.998513	0.99962	1.00038	1.00149	3.402561
1327	1	-439.977	-423.133	-16.8438	271882.4	11.81	0.997563	0.999376	1.00062	1.00244	3.740083
1328	0	-435.462	-423.268	-12.1943	493761.2	10.08521	0.998192	0.999537	1.00046	1.00181	3.436306
1329	1	-430.716	-417.451	-13.2653	201661.5	8.372174	0.997171	0.999276	1.00072	1.00283	3.574492
1330	0	-428.42	-419.727	-8.69279	288872.5	12.15936	0.997636	0.999395	1.0006	1.00237	3.035644
1331	1	-430.424	-416.255	-14.1695	766863.6	9.258758	0.998549	0.999629	1.00037	1.00145	3.669479
1332	0	-425.532	-416.969	-8.56272	198594.3	12.98182	0.997149	0.99927	1.00073	1.00285	2.987007
1333	1	-435.008	-419.135	-15.8725	509992.6	7.076734	0.998221	0.999545	1.00045	1.00178	3.849974
1334	0	-429.84	-419.627	-10.2129	853607	9.030613	0.998625	0.999648	1.00035	1.00138	3.237935
1335	1	-437.074	-425.484	-11.59	520500.4	7.626424	0.998239	0.999549	1.00045	1.00176	3.320228
1336	0	-453.091	-430.667	-22.4242	862737.8	5.498925	0.998632	0.99965	1.00035	1.00137	4.689641
1337	1	-435.702	-420.797	-14.9051	765136.7	8.154284	0.998547	0.999628	1.00037	1.00145	3.769727
1338	0	-443.169	-425.593	-17.5764	682866	8.483872	0.998462	0.999607	1.00039	1.00154	4.084505
1339	1	-437.822	-422.447	-15.3745	718599.3	7.2393	0.998501	0.999617	1.00038	1.0015	3.793777
1340	0	-433.803	-418.678	-15.1258	974290.6	7.872342	0.998713	0.999671	1.00033	1.00129	3.792439
1341	1	-451.005	-434.8	-16.2058	500850.2	7.718598	0.998204	0.999541	1.00046	1.0018	3.927555
1342	0	-428.278	-418.158	-10.1196	741932.9	9.694766	0.998525	0.999623	1.00038	1.00148	3.234348
1343	1	-428.667	-414.899	-13.7675	823878.2	10.47918	0.9986	0.999642	1.00036	1.0014	3.570399
1344	0	-421.548	-413.915	-7.63345	373047.1	9.009878	0.99792	0.999468	1.00053	1.00208	2.951137
1345	1	-431.648	-416.926	-14.7219	70552.33	6.303054	0.995219	0.998774	1.00122	1.00479	3.558385
1346	0	-429.751	-419.179	-10.5726	218295.5	10.00234	0.997281	0.999304	1.00069	1.00272	3.277082
1347	1	-429.718	-415.87	-13.8485	684516.3	7.485859	0.998464	0.999607	1.00039	1.00154	3.606019
1348	0	-430.686	-415.892	-14.7937	544334.4	9.838935	0.998278	0.999559	1.00044	1.00172	3.708596
1349	1	-440.372	-422.669	-17.7034	964258.6	7.305804	0.998706	0.999669	1.00033	1.00129	4.117492
1350	0	-431.057	-418.883	-12.1732	346797	10.1049	0.997842	0.999448	1.00055	1.00216	3.433504
1351	1	-438.725	-428.247	-10.4779	761574.5	10.55981	0.998544	0.999628	1.00037	1.00146	3.254039
1352	0	-427.577	-413.992	-13.5851	672852.8	8.20788	0.998451	0.999604	1.0004	1.00155	3.609327
1353	1	-441.514	-423.468	-18.0457	630823.3	7.248633	0.9984	0.999591	1.00041	1.0016	4.163007
1354	0	-435.905	-426.022	-9.88273	107696.9	8.077085	0.996129	0.999008	1.00099	1.00388	3.147006
1355	1	-449.807	-426.684	-23.1234	223266.9	6.750819	0.997311	0.999312	1.00069	1.00269	4.889094
1356	0	-427.406	-416.817	-10.5886	612618.8	12.47745	0.998376	0.999585	1.00041	1.00162	3.173394
1357	1	-443.695	-422.284	-21.4109	17762.68	6.62002	0.990479	0.997548	1.00242	1.00955	4.633443
1358	0	-425.625	-418.416	-7.20944	146605.9	10.50415	0.996682	0.99915	1.00085	1.00332	2.944582
1359	1	-435.281	-419.089	-16.1915	899769.4	6.959764	0.99866	0.999657	1.00034	1.00134	3.884852
1360	0	-429.262	-416.141	-13.122	858248.5	10.15726	0.998628	0.999649	1.00035	1.00137	3.524971
1361	1	-422.877	-417.586	-5.29094	991863.1	11.99359	0.998724	0.999674	1.00033	1.00128	2.758957
1362	0	-426.876	-414.086	-12.7898	161407.6	9.578802	0.996838	0.99919	1.00081	1.00317	3.513231
1363	1	-428.584	-419.439	-9.14527	932543.8	12.26086	0.998684	0.999663	1.00034	1.00132	3.068136
1364	0	-435.68	-422.351	-13.3289	517043	9.494934	0.998233	0.999548	1.00045	1.00177	3.572249
1365	1	-440.526	-430.501	-10.0251	119070.3	10.4492	0.996319	0.999057	1.00094	1.00369	3.214015
1366	0	-429.655	-418.458	-11.1971	802889.6	11.10368	0.998582	0.999637	1.00036	1.00142	3.298883
1367	1	-429.358	-415.214	-14.1431	418100.2	6.729795	0.998035	0.999497	1.0005	1.00197	3.555302
1368	0	-445.955	-432.783	-13.1719	796338.4	7.163271	0.998576	0.999636	1.00036	1.00142	3.480038
1369	1	-433.358	-419.93	-13.4283	310783.7	11.58569	0.997721	0.999417	1.00058	1.00228	3.46694
1370	0	-428.937	-418.033	-10.9034	260555	12.68346	0.997511	0.999363	1.00063	1.00249	3.186032
1371	1	-431.034	-421.313	-9.72116	41981.61	9.550239	0.993803	0.998409	1.00158	1.00621	3.192704
1372	0	-425.144	-412.235	-12.9091	465212.4	8.723208	0.998137	0.999523	1.00048	1.00186	3.537158
1373	1	-432.842	-419.864	-12.9788	679939	10.52989	0.998459	0.999606	1.00039	1.00154	3.492472
1374	0	-433.155	-420.555	-12.5997	274601.1	9.740912	0.997575	0.999379	1.00062	1.00243	3.488776
1375	1	-424.601	-415.051	-9.54977	140141.9	10.66574	0.996607	0.999131	1.00087	1.0034	3.163599
1376	0	-428.053	-421.88	-6.17301	995997.6	9.915265	0.998727	0.999674	1.00033	1.00127	2.834794
1377	1	-429.922	-417.02	-12.9023	110742.4	8.353683	0.996183	0.999022	1.00097	1.00382	3.530659
1378	0	-434.822	-423.013	-11.8092	414165	12.65936	0.998026	0.999495	1.0005	1.00198	3.259071
1379	1	-440.056	-421.782	-18.274	554722.9	7.074431	0.998294	0.999564	1.00044	1.00171	4.189239
1380	0	-435.457	-418.697	-16.7604	782449.6	8.301157	0.998563	0.999633	1.00037	1.00144	3.993957
1381	1	-433.813	-411.337	-22.4758	265429.1	4.734453	0.997534	0.999369	1.00063	1.00247	4.446722
1382	0	-427.44	-415.754	-11.6866	674518.2	8.385266	0.998453	0.999604	1.00039	1.00155	3.386477
1383	1	-438.479	-417.334	-21.145	435107.4	6.825693	0.998074	0.999507	1.00049	1.00193	4.596753
1384	0	-430	-419.692	-10.3072	349069	9.500205	0.997849	0.99945	1.00055	1.00215	3.254017
1385	1	-429.181	-418.528	-10.6527	423148.3	8.858346	0.998047	0.9995	1.0005	1.00195	3.282688
1386	0	-429.771	-421.615	-8.15606	848332.7	10.90361	0.99862	0.999647	1.00035	1.00138	3.029156
1387	1	-432.35	-420.949	-11.4011	289285	7.030369	0.997638	0.999395	1.0006	1.00236	3.209821
1388	0	-429.876	-420.188	-9.68749	978826	9.261311	0.998716	0.999672	1.00033	1.00129	3.185449
1389	1	-427.992	-417.04	-10.9518	69010.46	7.776843	0.995165	0.99876	1.00123	1.00484	3.252949
1390	0	-435.861	-419.381	-16.4802	882149.8	7.611262	0.998647	0.999654	1.00035	1.00135	3.961106
1391	1	-436.594	-425.325	-11.2692	201965.9	7.081712	0.997173	0.999276	1.00072	1.00283	3.200378
1392	0	-434.023	-420.163	-13.86	770179.1	7.129397	0.998552	0.99963	1.00037	1.00145	3.572098
1393	1	-441.679	-423.296	-18.3835	437723.6	10.36274	0.998079	0.999509	1.00049	1.00192	4.022622
1394	0	-441.326	-428.642	-12.6836	667821.9	7.853263	0.998445	0.999602	1.0004	1.00156	3.480963
1395	1	-432.34	-421.104	-11.2355	158375.3	8.414969	0.996808	0.999182	1.00081	1.0032	3.334087
1396	0	-438.302	-428.297	-10.0044	632748.3	10.37205	0.998402	0.999591	1.00041	1.0016	3.213838
1397	1	-423.739	-415.614	-8.12502	153345	10.85566	0.996756	0.999169	1.00083	1.00325	3.027162
1398	0	-450.997	-436.803	-14.1938	874303.9	8.624252	0.998641	0.999652	1.00035	1.00136	3.685339
1399	1	-427.986	-411.572	-16.4141	565383.8	7.389666	0.99831	0.999568	1.00043	1.00169	3.944999
1400	0	-447.042	-427.234	-19.8083	746048.9	11.18317	0.998529	0.999624	1.00038	1.00147	4.065079
1401	1	-425.29	-417.455	-7.83514	868919.2	12.56731	0.998637	0.999651	1.00035	1.00136	2.949019
1402	0	-440.236	-421.721	-18.5149	628968.9	6.435672	0.998398	0.99959	1.00041	1.0016	4.177082
1403	1	-433.115	-420.314	-12.8017	960784.3	8.234988	0.998704	0.999668	1.00033	1.0013	3.514874
1404	0	-433.383	-422.577	-10.8053	536672.5	8.548417	0.998265	0.999556	1.00044	1.00174	3.289325
1405	1	-430.128	-413.211	-16.9173	469896.3	8.954299	0.998146	0.999526	1.00047	1.00185	3.984698
1406	0	-438.233	-427.362	-10.871	717063.5	8.258356	0.998499	0.999616	1.00038	1.0015	3.281894
1407	1	-429.312	-413.389	-15.9235	131350.7	11.05446	0.996495	0.999102	1.00089	1.00351	3.728755
1408	0	-431.019	-423.672	-7.34735	882970.1	10.49293	0.998648	0.999654	1.00035	1.00135	2.957727
1409	1	-418.774	-411.54	-7.23349	119209	8.957824	0.996321	0.999057	1.00094	1.00368	2.903453
1410	0	-443.894	-427.283	-16.6108	580959.9	8.523241	0.998333	0.999574	1.00043	1.00167	3.969351
1411	1	-430.285	-416.16	-14.1246	514385	11.24718	0.998228	0.999547	1.00045	1.00177	3.552208
1412	0	-443.576	-425.499	-18.077	914736.4	6.091523	0.998671	0.99966	1.00034	1.00133	4.054762
1413	1	-434.687	-415.823	-18.8638	127681	6.923212	0.996445	0.999089	1.00091	1.00356	4.267304
1414	0	-434.207	-420.559	-13.6474	215262.8	7.551704	0.997262	0.999299	1.0007	1.00274	3.584475
1415	1	-436.705	-419.767	-16.9377	609218.5	6.738399	0.998372	0.999584	1.00042	1.00163	3.971487
1416	0	-437.667	-419.252	-18.4148	964291.1	8.707986	0.998706	0.999669	1.00033	1.00129	4.169321
1417	1	-432.636	-414.496	-18.14	348061.2	8.909787	0.997846	0.999449	1.00055	1.00216	4.124375
1418	0	-431.573	-419.069	-12.5038	250096.2	6.929291	0.997459	0.99935	1.00065	1.00254	3.34972
1419	1	-432.959	-411.327	-21.6324	73760.92	8.361418	0.995324	0.998801	1.00119	1.00468	4.574959
1420	0	-441.457	-423.419	-18.0375	473378.2	8.123483	0.998153	0.999528	1.00047	1.00185	4.155011
1421	1	-428.847	-414.293	-14.5545	802523.4	10.2692	0.998581	0.999637	1.00036	1.00142	3.659084
1422	0	-428.235	-415.882	-12.3527	325183.6	7.951719	0.997772	0.99943	1.00057	1.00223	3.445472
1423	1	-432.31	-422.051	-10.2585	960077.3	13.53383	0.998703	0.999668	1.00033	1.0013	3.083855
1424	0	-439.519	-419.472	-20.0464	535777.7	8.608397	0.998264	0.999556	1.00044	1.00174	4.365319
1425	1	-436.933	-431.718	-5.21532	447184.5	11.02301	0.9981	0.999514	1.00048	1.0019	2.760001
1426	0	-429.575	-420.327	-9.24809	975331.8	11.46397	0.998713	0.999671	1.00033	1.00129	3.110833
1427	1	-433.951	-415.85	-18.1009	268119.9	9.687131	0.997546	0.999372	1.00063	1.00246	4.058278
1428	0	-438.198	-423.298	-14.9005	314628.5	8.488151	0.997735	0.99942	1.00058	1.00227	3.769052
1429	1	-441.36	-419.19	-22.1693	239855.4	5.121027	0.997406	0.999336	1.00066	1.0026	4.541892
1430	0	-428.478	-415.949	-12.529	975114.7	8.516194	0.998713	0.999671	1.00033	1.00129	3.490301
1431	1	-430.712	-414.923	-15.789	639900.3	6.840527	0.998411	0.999594	1.00041	1.00159	3.813847
1432	0	-425.968	-414.302	-11.6662	332986.7	7.416655	0.997798	0.999437	1.00056	1.0022	3.305966
1433	1	-433.594	-420.503	-13.091	736121.8	9.261795	0.998519	0.999621	1.00038	1.00148	3.552936
1434	0	-423.016	-412.562	-10.4531	769880.2	9.420655	0.998552	0.99963	1.00037	1.00145	3.269212
1435	1	-434.299	-421.662	-12.6367	782691.1	10.07811	0.998564	0.999633	1.00037	1.00144	3.48046
1436	0	-430.932	-419.721	-11.2114	982521	8.302522	0.998718	0.999672	1.00033	1.00128	3.325568
1437	1	-444.889	-426.83	-18.0589	594908.6	7.512547	0.998352	0.999579	1.00042	1.00165	4.16858
1438	0	-437.792	-419.665	-18.1273	452133.5	10.13717	0.99811	0.999517	1.00048	1.00189	4.019666
1439	1	-435.576	-417.858	-17.7187	634216.3	7.407706	0.998404	0.999592	1.00041	1.0016	4.121874
1440	0	-429.243	-420.555	-8.68761	628176.1	8.902784	0.998397	0.99959	1.00041	1.0016	3.063127
1441	1	-451.84	-431.245	-20.5949	170398.9	7.503476	0.996922	0.999212	1.00078	1.00308	4.506517
1442	0	-436.097	-419.841	-16.2563	91990.3	8.071208	0.995812	0.998926	1.00107	1.00419	3.936133
1443	1	-435.354	-422.112	-13.2416	162206.4	10.30233	0.996846	0.999192	1.0008	1.00316	3.529554
1444	0	-437.057	-418.341	-18.7166	451216.1	4.794793	0.998108	0.999516	1.00048	1.00189	3.691395
1445	1	-436.696	-422.687	-14.0095	255225.6	12.42736	0.997485	0.999356	1.00064	1.00252	3.451585
1446	0	-431.751	-421.294	-10.4571	216613.2	12.19329	0.99727	0.999301	1.0007	1.00273	3.178874
1447	1	-435.032	-420.51	-14.5218	344075.6	11.64777	0.997834	0.999446	1.00055	1.00217	3.556415
1448	0	-434.898	-417.968	-16.9305	930267.3	9.115238	0.998682	0.999663	1.00034	1.00132	3.976747
1449	1	-434.839	-422.494	-12.3456	513901	9.150526	0.998227	0.999547	1.00045	1.00177	3.473524
1450	0	-448.533	-429.122	-19.4107	639389.6	6.923658	0.998411	0.999594	1.00041	1.00159	4.346321
1451	1	-434.554	-422.673	-11.8814	856555.4	8.993176	0.998627	0.999649	1.00035	1.00137	3.42253
1452	0	-440.089	-422.318	-17.7702	123525.7	5.681378	0.996386	0.999074	1.00092	1.00362	3.903039
1453	1	-432.17	-420.294	-11.8756	280085	10.28309	0.997599	0.999386	1.00061	1.0024	3.397694
1454	0	-435.262	-419.73	-15.5311	1237.899	9.350916	0.964107	0.990543	1.009	1.03635	3.811906
1455	1	-440.946	-424.847	-16.0987	937548.3	10.33174	0.998688	0.999664	1.00034	1.00131	3.804581
1456	0	-435.405	-419.649	-15.7568	158605.4	8.597352	0.99681	0.999183	1.00081	1.00319	3.867313
1457	1	-439.995	-425.81	-14.1845	692272.3	9.11021	0.998473	0.999609	1.00039	1.00153	3.675631
1458	0	-430.747	-419.138	-11.6087	76222.78	10.21766	0.9954	0.99882	1.00117	1.00461	3.373995
1459	1	-433.34	-416.314	-17.0257	669228.7	8.988908	0.998447	0.999603	1.0004	1.00155	3.9948
1460	0	-433.999	-420.655	-13.3442	445445.3	10.32109	0.998096	0.999513	1.00049	1.00191	3.538537
1461	1	-426.332	-415.236	-11.0956	311173.6	9.023404	0.997722	0.999417	1.00058	1.00228	3.335589
1462	0	-434.352	-418.402	-15.9498	256399.6	6.412739	0.997491	0.999358	1.00064	1.00251	3.774358
1463	1	-423.296	-414.633	-8.66236	474555.9	8.518785	0.998155	0.999528	1.00047	1.00185	3.036458
1464	0	-430.861	-416.6	-14.2611	171707.5	10.92159	0.996934	0.999215	1.00078	1.00307	3.587809
1465	1	-437.415	-417.317	-20.0987	982523.8	9.205083	0.998718	0.999672	1.00033	1.00128	4.315325
1466	0	-425.087	-417.225	-7.86189	499863.2	12.79787	0.998203	0.99954	1.00046	1.0018	2.941256
1467	1	-430.938	-420.911	-10.0272	926958.4	9.149364	0.99868	0.999662	1.00034	1.00132	3.220132
1468	0	-437.739	-424.34	-13.3991	695100.6	7.427609	0.998476	0.99961	1.00039	1.00153	3.54065
1469	1	-444.587	-427.15	-17.437	37931.08	10.32582	0.993481	0.998325	1.00166	1.00653	3.934648
1470	0	-431.936	-418.133	-13.8028	823918.4	9.593768	0.9986	0.999642	1.00036	1.0014	3.6184
1471	1	-436.545	-418.045	-18.5001	383675.6	5.989468	0.997949	0.999475	1.00052	1.00205	4.104807
1472	0	-434.88	-418.516	-16.3641	299177.8	9.686681	0.997677	0.999405	1.00059	1.00232	3.879028
1473	1	-432.256	-419.731	-12.5251	205560	9.498721	0.997198	0.999283	1.00071	1.0028	3.487503
1474	0	-432.567	-419.888	-12.6792	595358.7	10.34094	0.998353	0.999579	1.00042	1.00165	3.473179
1475	1	-441.042	-424.261	-16.7814	37605.28	8.605148	0.993453	0.998318	1.00167	1.00656	3.986169
1476	0	-425.118	-417.452	-7.66608	442814.3	9.837366	0.99809	0.999511	1.00049	1.00191	2.984143
1477	1	-434.144	-420.132	-14.0117	843056.6	8.794526	0.998616	0.999646	1.00035	1.00138	3.662778
1478	0	-428.707	-422.494	-6.21337	352602.9	12.04376	0.99786	0.999452	1.00055	1.00214	2.834659
1479	1	-440.567	-429.871	-10.6962	392914.1	11.64231	0.997973	0.999481	1.00052	1.00203	3.228251
1480	0	-433.193	-417.843	-15.3502	384193.9	10.27412	0.99795	0.999475	1.00052	1.00205	3.736226
1481	1	-431.698	-425.295	-6.40279	397452.5	11.64929	0.997984	0.999484	1.00051	1.00202	2.859343
1482	0	-433.685	-418.991	-14.6944	346269.3	7.678401	0.997841	0.999447	1.00055	1.00216	3.729886
1483	1	-421.86	-415.952	-5.90835	420510.3	11.51305	0.998041	0.999499	1.0005	1.00196	2.818881
1484	0	-437.843	-423.851	-13.9921	693693.7	9.209951	0.998474	0.99961	1.00039	1.00153	3.651791
1485	1	-428.574	-413.262	-15.3121	384655.3	7.604562	0.997951	0.999476	1.00052	1.00205	3.80734
1486	0	-439.063	-425.451	-13.6121	947326.2	8.121053	0.998694	0.999666	1.00033	1.00131	3.61017
